Country Name,Country Code,Labour Force (2024),Region,%Indoor Essential Workers,%Indoor Vital Workers,%Essential Workers,%Vital Workers,%Armed Forces (Indoor Essential),%Armed Forces (Essential),%Onsite Excluded Essential (ISCO 61+63),%Onsite Excluded Vital (ISCO 61+63),Indoor Essential Workers,Indoor Vital Workers,Essential Workers,Vital Workers,Armed Forces (Indoor Essential),Armed Forces (Essential),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s),Scaled ECA Essential (L/s/person),Scaled ECA Vital (L/s/person)
Greece,GRC,4650000.0,Southern Europe,0.298518107024865,0.11790287042431936,0.43957785181359527,0.21046016247296961,0.0,0.0,0.07264125356229624,0.07264125356229624,1388109.1976656222,548248.347473085,2044037.010933218,978639.7554993087,0.0,0.0,180616054.81374204,78752955.41183521,130.11660402328818,143.6446744888755
Grenada,GRD,58405.654584,Caribbean,0.2646500178034649,0.10902559553557625,0.4578843365809611,0.24505453115099957,0.0,0.0,0.07284573016935193,0.07284573016935193,15457.057525478624,6367.711273665759,26743.034401771612,14312.57030064935,0.0,0.0,1975280.7233371194,871652.5931210006,127.79151012934821,136.8863247185528
Greenland,GRL,28992.0,Northern America,0.22539019502755317,0.09455923044015259,0.3205234818477116,0.15134433869307976,,,0.014162176638538741,0.014162176638538741,6534.512534238822,2741.461208920904,9292.616785728855,4387.775067389768,,,8200121.259138008,3677108.1035532043,146.70116893561985,156.8017076242408
Guatemala,GTM,7580000.0,Central America,0.3951277982740151,0.13942227573902552,0.662357062390406,0.3298644742631084,0.0,0.0,0.1101316633607321,0.1101316633607321,2995068.7109170347,1056820.8501018134,5020666.532919277,2500372.7149143615,0.0,0.0,377423939.7573139,147404164.9205759,126.01511891249856,139.4788576572605
Guam,GUM,77700.0,Micronesia,0.20882134243322303,0.09130410875251985,0.40570609751448605,0.24747081457432907,,,0.12030729275467356,0.12030729275467356,16225.418307061429,7094.329250070792,31523.363776875565,19228.482292425368,,,883566.3500768233,429306.2277772673,123.90142013374168,131.21121291197844
Guyana,GUY,292000.0,South America,0.33537906392475225,0.14134465187151785,0.5577776948710519,0.29095062642882696,0.0028426843376907524,0.0028426843376907524,0.05869733749009512,0.05869733749009512,97930.68666602766,41272.63834648321,162871.08690234716,84957.58291721747,830.0638266056997,830.0638266056997,12028582.340764469,5374067.624837554,122.82750943823625,130.2089674937263
Hong Kong,HKG,3840000.0,Eastern Asia,0.2169843926683775,0.0997003200448985,0.3647918179954473,0.2093842733548478,,,0.07428300053792825,0.07428300053792825,833220.0678465696,382849.2289724102,1400800.5811025177,804035.6096826155,,,5140064119.01144,3276259835.7989116,131.70008927300862,142.53324538663514
Honduras,HND,4300000.0,Central America,0.3513411972132096,0.13960930994016582,0.5870623054966472,0.31255387527112843,0.0006889106538933195,0.0006889106538933195,0.06480673827461012,0.06480673827461012,1510767.1480168013,600320.032742713,2524367.9136355827,1343981.6636658523,2962.315811741274,2962.315811741274,190699614.2785899,83462330.67394498,126.22700627884524,139.02972768146074
Croatia,HRV,1730000.0,Southern Europe,0.23082752245556024,0.1040740679979044,0.3377727664946621,0.1742639922384475,0.0036446469248291574,0.0036446469248291574,0.018405933242850735,0.018405933242850735,399331.6138481192,180048.13763637462,584346.8860357654,301476.70657251414,6305.239179954442,6305.239179954442,53774732.86035098,26145025.63980964,134.66184743590958,145.2113083924931
Haiti,HTI,5280000.0,Caribbean,0.3513411972132096,0.13960930994016582,0.5870623054966472,0.31255387527112843,,,0.06480673827461012,0.06480673827461012,1855081.5212857467,737137.1564840756,3099688.973022297,1650284.4614315582,,,190699614.2785899,83462330.67394498,126.22700627884524,139.02972768146074
Hungary,HUN,4950000.0,Eastern Europe,0.21959252121797812,0.10275457403553069,0.33030211149064265,0.17359384363965538,0.001936544136237683,0.001936544136237683,0.020523031300322576,0.020523031300322576,1086982.9800289916,508635.1414758769,1634995.451878681,859289.5260162941,9585.893474376531,9585.893474376531,147717792.46182638,74002866.70003194,135.8970611093529,145.4930276451252
Indonesia,IDN,143000000.0,South-eastern Asia,0.35922066400359304,0.15700066265119594,0.6027050774044155,0.34816369396542307,0.0015511620867556734,0.0015511620867556734,0.18392574440161363,0.18392574440161363,51368554.95251381,22451094.75912102,86186826.06883141,49787408.2370555,221816.17840606128,221816.17840606128,6522934718.334493,3141316449.87072,126.98302929417488,139.918185886883
Isle of Man,IMN,36555.0,Northern Europe,0.21061395953518736,0.08512783000932389,0.2994050172199934,0.1329235844603823,,,0.00834188132334835,0.00834188132334835,7698.993290808774,3111.8478259908347,10944.75040447686,4859.021629949275,,,1126554704.6239274,486010261.3706263,151.09909759494283,161.27632323113417
India,IND,608000000.0,Southern Asia,0.320363352069862,0.20241429207674522,0.6180999999999999,0.46160095640386656,0.0,0.0,0.2972544572984943,0.2972544572984943,194780918.0584761,123067889.58266109,375804799.99999994,280653381.4935509,0.0,0.0,26117533716.81411,17488583781.895184,134.08671638447274,142.10517334132567
Ireland,IRL,2860000.0,Northern Europe,0.22562567683864074,0.09193575777439382,0.3175858667102683,0.14520024732494,0.0008185361360805423,0.0008185361360805423,0.02732508060872628,0.02732508060872628,645289.4357585125,262936.26723476633,908295.5787913672,415272.7073493284,2341.0133491903507,2341.0133491903507,95788435.72852662,42471963.52398979,148.4425909064063,161.52949903281353
Iran,IRN,28600000.0,Southern Asia,0.2830564927066049,0.13265362055153015,0.4882834361181003,0.28121680730655857,0.0,0.0,0.08929779415885121,0.08929779415885121,8095415.6914089,3793893.5477737626,13964906.272977669,8042800.688967575,0.0,0.0,1079062838.6109014,549322484.315138,133.2930734805917,144.7912223677118
Iraq,IRQ,12000000.0,Western Asia,0.30940856266357397,0.14537991538138095,0.5089697818155906,0.2792188938271112,0.020433985356144123,0.020433985356144123,0.0685390052289934,0.0685390052289934,3712902.7519628876,1744558.9845765715,6107637.381787087,3350626.7259253343,245207.82427372946,245207.82427372946,452001447.735409,215603204.99412748,121.73802491768764,123.58607929009483
Iceland,ISL,248000.0,Northern Europe,0.22539019502755317,0.09455923044015259,0.3205234818477116,0.15134433869307976,0.0,0.0,0.014162176638538741,0.014162176638538741,55896.76836683319,23450.689149157843,79489.82349823248,37533.39599588378,0.0,0.0,8200121.259138008,3677108.1035532043,146.70116893561985,156.8017076242408
Israel,ISR,4710000.0,Western Asia,0.18478837821307234,0.07573946135394449,0.2598203196740193,0.11788356457506416,0.0,0.0,0.005377259418957961,0.005377259418957961,870353.2613835707,356732.86297707853,1223753.705664631,555231.5891485522,0.0,0.0,131799780.57303898,57261751.60931074,151.43251185561297,160.5171756014809
Italy,ITA,25800000.0,Southern Europe,0.23479852586049843,0.09644546844619742,0.3359170769217655,0.15317209129087533,0.0039196458805568915,0.0039196458805568915,0.01813390910279111,0.01813390910279111,6057801.967200859,2488293.0859118933,8666660.58458155,3951839.9553045835,101126.86371836781,101126.86371836781,828626364.8176081,375507222.37167805,136.78663800898283,150.9095630646197
Jamaica,JAM,1570000.0,Caribbean,0.24263232823681294,0.09141104120403114,0.35868605761744976,0.15282801199348006,,,0.020220262375958118,0.020220262375958118,380932.7553317963,143515.3346903289,563137.1104593961,239939.97882976368,,,9760675.615371024,4070390.6210857555,122.56083828114367,136.12489281379374
Jordan,JOR,3080000.0,Western Asia,0.33002758839330554,0.12080745432776327,0.4829000000000001,0.19225870367180342,0.0,0.0,0.01677180747886181,0.01677180747886181,1016484.972251381,372086.95932951086,1487332.0000000002,592156.8073091545,0.0,0.0,111291164.97923282,43665056.24474628,109.48628658300522,117.35175111600083
Japan,JPN,69400000.0,Eastern Asia,0.234898906092722,0.08704729104086358,0.3422631689246249,0.14006302918870475,0.0,0.0,0.025519472176887267,0.025519472176887267,16301984.082834905,6041081.998235933,23753063.923368968,9720374.22569611,0.0,0.0,2251930130.22038,943787561.7632496,138.13840810895766,156.22823229991693
Kazakhstan,KAZ,10300000.0,Central Asia,0.22356845091334615,0.11466754248719702,0.5597999999999999,0.4162491378224959,,,0.2985218758642044,0.2985218758642044,2302755.0444074655,1181075.6876181292,5765939.999999998,4287366.119571708,,,54588110.226899624,30035783.23737312,133.4247668136394,143.13550241480092
Kenya,KEN,23800000.0,Eastern Africa,0.29261380567072753,0.20481174214757034,0.6295537527389873,0.5133293057427767,0.0015477869390763705,0.0015477869390763705,0.24342903555591114,0.24342903555591114,6964208.574963315,4874519.463112174,14983379.315187898,12217237.476678085,36837.32915001762,36837.32915001762,920719126.98823,699409163.5844017,132.20728774526688,143.48268970452705
Kyrgyzstan,KGZ,3200000.0,Central Asia,0.3073228068039506,0.14842822729778965,0.5375,0.30899277069685543,0.0,0.0,0.14447337111384834,0.14447337111384834,983432.9817726419,474970.3273529269,1720000.0,988776.8662299374,0.0,0.0,128295274.88807508,66924277.05545824,130.45655094546692,140.90201682373757
Cambodia,KHM,9900000.0,South-eastern Asia,0.30638841998238125,0.13856383359412008,0.5805000000000001,0.370011199927399,0.002251265824536358,0.002251265824536358,0.22616377877390673,0.22616377877390673,3033245.3578255745,1371781.9525817889,5746950.000000001,3663110.8792812503,22287.531662909947,22287.531662909947,388153378.6978642,190113206.60504463,127.96636371550157,138.58850252931114
Kiribati,KIR,40794.0,Micronesia,0.3248805659199063,0.13816163817540633,0.6015,0.3559604156777495,0.0,0.0,0.04633582373086087,0.04633582373086087,13253.177806136657,5636.165867727526,24537.591,14521.049197158112,0.0,0.0,1685002.1535757286,735347.9973703225,127.13948143029646,130.46954518867116
St. Kitts and Nevis,KNA,21848.0,Caribbean,0.3216811363458125,0.2217340993898841,0.8700072008093995,0.7373006195066895,,,0.3297988234205878,0.3297988234205878,7028.089466883312,4844.446603470187,19007.91732328376,16108.543934982152,,,701236639.8020862,521900630.94408566,132.1158920719187,142.64987368371163
South Korea,KOR,29700000.0,Eastern Asia,0.26098177561904173,0.11526751042407887,0.4279754097367581,0.23144569495445738,,,0.08663241679990841,0.08663241679990841,7751158.735885539,3423445.0595951425,12710869.669181714,6873937.140147384,,,6230627403.284718,3733752543.866048,135.98822085764638,151.41011179646705
Kuwait,KWT,3000000.0,Western Asia,0.21424340641532813,0.07847489985534638,0.338885901391434,0.1474410270393206,,,0.011248434381214466,0.011248434381214466,642730.2192459843,235424.69956603914,1016657.7041743019,442323.0811179618,,,185033333.4213107,75305493.88996974,121.81373870061434,135.34731846635725
Laos,LAO,3580000.0,South-eastern Asia,0.2198496638847024,0.1430486002635103,0.5696,0.4806468428793204,0.007410791046889931,0.007410791046889931,0.4397498321750768,0.4397498321750768,787061.7967072346,512113.98894336686,2039168.0,1720715.697507967,26530.631947865953,26530.631947865953,104280722.69893202,71809554.08958474,132.49369126439964,140.2218170953458
Lebanon,LBN,1940000.0,Western Asia,0.23584440790790362,0.08511114812499675,0.3520833768831538,0.1545801840686107,0.017840541040505926,0.017840541040505926,0.016892439654016964,0.016892439654016964,457538.151341333,165115.6273624937,683041.7511533183,299885.55709310476,34610.6496185815,34610.6496185815,57134884.7074682,22782828.89140683,124.87458049120013,137.9810576099473
Liberia,LBR,2610000.0,Western Africa,0.39952675626439843,0.14469158482139072,0.818026270770432,0.49405284799901694,0.0015978293638830268,0.0015978293638830268,0.20745885608713466,0.20745885608713466,1042764.8338500799,377645.0363838298,2135048.5667108274,1289477.9332774342,4170.3346397347,4170.3346397347,126148287.09697749,49852507.89557884,120.97481905983994,132.00890543391094
Libya,LBY,2580000.0,Northern Africa,0.2900744858174023,0.1407372858651393,0.48430968351579623,0.27450382736055845,,,0.07348177468772339,0.07348177468772339,748392.173408898,363102.19753205945,1249518.9834707542,708219.8745902408,,,523844218.8525505,276770823.87922925,127.90293833049407,136.98215847320228
St. Lucia,LCA,102000.0,Caribbean,0.3216811363458125,0.2217340993898841,0.8700072008093995,0.7373006195066895,,,0.3297988234205878,0.3297988234205878,32811.47590727288,22616.878137768177,88740.73448255875,75204.66318968232,,,701236639.8020862,521900630.94408566,132.1158920719187,142.64987368371163
Liechtenstein,LIE,20786.0,Western Europe,0.20033337328703696,0.06718901184244014,0.28719999999999996,0.11261298200911858,,,0.01185372304139258,0.01185372304139258,4164.12949714435,1396.5908001569608,5969.739199999999,2340.773444041539,,,19805793.01332273,7475900.568975627,128.0623985714628,144.12786795970848
Sri Lanka,LKA,8500000.0,Southern Asia,0.2519191676510423,0.13471662655352548,0.4724305277945054,0.30815910062370705,0.002067737719080761,0.002067737719080761,0.10239760026637186,0.10239760026637186,2141312.9250338594,1145091.3257049667,4015659.486253296,2619352.35530151,17575.77061218647,17575.77061218647,279307565.73405254,160001587.98211896,130.43752852219671,139.72823336480627
Lesotho,LSO,884000.0,Southern Africa,0.16978347981521874,0.06632930083034622,0.5701,0.411564805720985,0.0016720630285104673,0.0016720630285104673,0.2575303653666315,0.2575303653666315,150088.59615665337,58635.101934026054,503968.4,363823.28825735074,1478.1037172032532,1478.1037172032532,18371816.597246252,8111285.3863574,122.40647902436815,138.33497544668558
Lithuania,LTU,1550000.0,Northern Europe,0.20442780518991868,0.08572603699935609,0.3142890256024868,0.15316525472603718,0.0014882576986797384,0.0014882576986797384,0.022651912073647713,0.022651912073647713,316863.09804437397,132875.35734900195,487147.9896838545,237406.14482535762,2306.7994329535945,2306.7994329535945,43959425.54839267,20142395.27351985,138.73318104791278,151.5886442405955
Luxembourg,LUX,350000.0,Western Europe,0.1359545364752777,0.05635436446227651,0.19574881911597472,0.09062231560629781,0.0,0.0,0.013244378510054307,0.013244378510054307,47584.08776634719,19724.027561796778,68512.08669059115,31717.810462204234,0.0,0.0,6778261.968024356,3085518.842725511,142.44808057070992,156.43452297246907
Latvia,LVA,955000.0,Northern Europe,0.2029932140171829,0.08906872301751778,0.32230271441142355,0.16666605247633615,0.0035794477138976913,0.0035794477138976913,0.020464667270258037,0.020464667270258037,193858.51938640967,85060.63048172949,307799.0922629095,159166.080114901,3418.372566772295,3418.372566772295,27083384.975102723,12769715.210849218,139.7069628965782,150.12485962694663
Macau,MAC,382000.0,Eastern Asia,0.21698439266837746,0.0997003200448985,0.3647918179954473,0.2093842733548478,,,0.07428300053792825,0.07428300053792825,82888.0379993202,38085.52225715123,139350.47447426087,79984.79242155186,,,5140064119.01144,3276259835.7989116,131.70008927300862,142.53324538663514
Saint-Martin,MAF,,Caribbean,0.3216811363458125,0.2217340993898841,0.8700072008093995,0.7373006195066895,,,0.3297988234205878,0.3297988234205878,,,,,,,701236639.8020862,521900630.94408566,132.1158920719187,142.64987368371163
Morocco,MAR,12500000.0,Northern Africa,0.2900744858174023,0.1407372858651393,0.48430968351579623,0.27450382736055845,,,0.07348177468772339,0.07348177468772339,3625931.072717529,1759216.0733142414,6053871.043947453,3431297.8420069804,,,523844218.8525505,276770823.87922925,127.90293833049407,136.98215847320228
Monaco,MCO,78364.0,Western Europe,0.20033337328703696,0.06718901184244014,0.28719999999999996,0.11261298200911858,,,0.01185372304139258,0.01185372304139258,15698.924464265365,5265.199724020979,22506.140799999997,8824.80372216257,,,19805793.01332273,7475900.568975627,128.0623985714628,144.12786795970848
Moldova,MDA,1360000.0,Eastern Europe,0.23506018503883105,0.12275858264275602,0.4918888966032508,0.34406380760009414,,,0.20954797625219126,0.20954797625219126,319681.85165281023,166951.6723941482,668968.8993804211,467926.77833612805,,,264958191.20083722,139339996.50765994,134.40894283763714,146.54258110708432
Madagascar,MDG,16500000.0,Eastern Africa,0.3216811363458125,0.2217340993898841,0.8700072008093995,0.7373006195066895,0.0007194904678203184,0.0007194904678203184,0.3297988234205878,0.3297988234205878,5307738.749705907,3658612.6399330874,14355118.813355092,12165460.221860375,11871.592719035254,11871.592719035254,701236639.8020862,521900630.94408566,132.1158920719187,142.64987368371163
Maldives,MDV,270000.0,Southern Asia,0.17385147225176753,0.07195444498672228,0.388231802169931,0.25928933761713996,0.005116049894971604,0.005116049894971604,0.14710762229536933,0.14710762229536933,46939.897507977235,19427.700146415016,104822.58658588136,70008.12115662779,1381.333471642333,1381.333471642333,5944156.858616062,2637341.994998819,126.63335827705798,135.75163169715108
Mexico,MEX,61000000.0,Central America,0.3744572881443011,0.12754241216819276,0.601332853443646,0.26237465747610333,0.00047951288633836536,0.00047951288633836536,0.0586954483070046,0.0586954483070046,22841894.57680237,7780087.142259758,36681304.0600624,16004854.106042303,29250.28606664029,29250.28606664029,2889873099.58005,1097791009.4044294,126.51634871456457,141.10266239069034
Marshall Islands,MHL,13860.0,Micronesia,0.23076549850840503,0.10731223548237952,0.38278607738384335,0.21880174270340585,0.0,0.0,0.08816518991566123,0.08816518991566123,3198.409809326494,1487.3475837857802,5305.415032540069,3032.592153869205,0.0,0.0,406726.10910404735,196659.51676318093,127.16510183218011,132.22162654315068
North Macedonia,MKD,779000.0,Southern Europe,0.30081512436798263,0.13367921750914663,0.4574000000000001,0.23809262735772624,0.0038391587910478683,0.0038391587910478683,0.049925497670856044,0.049925497670856044,234334.98188265847,104136.11043962522,356314.6000000001,185474.15671166874,2990.7046982262896,2990.7046982262896,30760173.00486243,14903476.715036795,131.2658176672289,143.11535789189432
Mali,MLI,9130000.0,Western Africa,0.3188477437431396,0.18674497838246856,0.777200549801882,0.6193148529009779,0.0007125403938117872,0.0007125403938117872,0.5729117568127673,0.5729117568127673,2911079.9003748647,1704981.652631938,7095841.019691183,5654344.606985928,6505.493795501618,6505.493795501618,377785869.10328573,239931972.64851782,129.7751631807281,140.72407892374721
Malta,MLT,318000.0,Southern Europe,0.2297731865336657,0.08856839286755085,0.3281784987148493,0.14664203144006008,,,0.018244435713255232,0.018244435713255232,73067.8733177057,28164.748931881168,104360.76259132207,46632.165997939104,,,12069958.61127012,4907593.85436189,133.93240140313222,147.02952954397082
Myanmar,MMR,22700000.0,South-eastern Asia,0.4152749240749923,0.21912446429707477,0.7500000000000001,0.49437425773533916,0.00012191393018393804,0.00012191393018393804,0.3184969428973013,0.3184969428973013,9426740.776502324,4974125.339543598,17025000.000000004,11222295.650592199,2767.4462151753933,2767.4462151753933,1211109579.8752015,696261596.1369672,128.4759609486757,139.976689087785
Montenegro,MNE,245000.0,Southern Europe,0.2635959912864069,0.10395693632005981,0.3768120142968363,0.17596877361798194,0.0019760775709533585,0.0019760775709533585,0.028717407459834383,0.028717407459834383,64581.0178651697,25469.449398414654,92318.9435027249,43112.34953640558,484.13900488357285,484.13900488357285,8203961.561349619,3569772.890556839,127.03363670231403,140.15901304796324
Mongolia,MNG,1450000.0,Eastern Asia,0.32573465875171026,0.17547437456479045,0.5593139710855413,0.35587555601690485,0.001560566077391934,0.001560566077391934,0.2100047755632727,0.2100047755632727,472315.25518997986,254437.84311894616,811005.2580740348,516019.55622451205,2262.820812218304,2262.820812218304,63285988.59632377,36799147.537649564,133.99098991809652,144.62922294324935
Northern Mariana Islands,MNP,23002.0,Micronesia,0.20882134243322303,0.09130410875251986,0.405706097514486,0.24747081457432904,,,0.12030729275467356,0.12030729275467356,4803.308518648996,2100.1771095254617,9332.051655028206,5692.323676838717,,,883566.3500768234,429306.22777726734,123.90142013374168,131.21121291197844
Mozambique,MOZ,15200000.0,Eastern Africa,0.14500815732624112,0.046406427538130325,0.8694974419891679,0.7442434858580458,0.0005035785088555537,0.0005035785088555537,0.6686394302631241,0.6686394302631241,2204123.991358865,705377.698579581,13216361.118235352,11312500.985042296,7654.393334604416,7654.393334604416,264562509.57052895,92290988.67747739,120.0306836674027,130.83910770545162
Mauritania,MRT,1210000.0,Western Africa,0.3417948919679772,0.12044914541278502,0.6332906119481685,0.3472104966073602,,,0.23726923149485568,0.23726923149485568,413571.8192812524,145743.4659494699,766281.6404572838,420124.70089490584,,,456366461.0397254,181483308.4684459,127.16244011056183,143.49727892887026
Mauritius,MUS,595000.0,Eastern Africa,0.2534713554508751,0.10052444364902793,0.38716208064515717,0.1779774819310093,0.0,0.0,0.029784529477888157,0.029784529477888157,150815.4564932707,59812.04397117162,230361.43798386853,105896.60174895053,0.0,0.0,18454300.383473888,7916424.494588448,122.36345539488725,132.3550236538318
Malawi,MWI,8600000.0,Eastern Africa,0.23359944669095717,0.084586450942395,0.5876537647475022,0.36646190734853273,0.0,0.0,0.20765473837018564,0.20765473837018564,2008955.2415422318,727443.4781045971,5053822.376828519,3151572.4031973816,0.0,0.0,243207189.1176781,98496938.03124517,121.06152695117945,135.40149990468754
Malaysia,MYS,18300000.0,South-eastern Asia,0.33289897813830693,0.15791937903978262,0.582730634123222,0.35754312776335634,,,0.17463012441154294,0.17463012441154294,6092051.299931017,2889924.636428022,10663970.604454963,6543039.238069421,,,3511314015.568193,1761224347.8833654,128.5616164849409,140.6674862843175
Namibia,NAM,1130000.0,Southern Africa,0.26983233277941415,0.1339707763216449,0.4603565214922825,0.27801489379538913,0.008284904636978493,0.008284904636978493,0.022400015497182835,0.022400015497182835,304910.536040738,151386.97724345874,520202.86928627925,314156.8299887897,9361.942239785698,9361.942239785698,37605433.06454273,21800903.477681078,123.33267834181501,144.00778636739093
New Caledonia,NCL,131000.0,Melanesia,0.2129971023822811,0.09924639459208591,0.4947121950289721,0.34624647076448295,,,0.21463553412102385,0.21463553412102385,27902.620412078824,13001.277691563255,64807.29754879535,45358.28767014726,,,1572783.4476029666,774600.7922885236,129.0919632774326,136.44799842669417
Niger,NER,10500000.0,Western Africa,0.3417948919679772,0.12044914541278502,0.6332906119481685,0.3472104966073602,0.0017281958521605976,0.0017281958521605976,0.23726923149485568,0.23726923149485568,3588846.3656637603,1264716.0268342427,6649551.4254557695,3645710.214377282,18146.056447686275,18146.056447686275,456366461.0397254,181483308.4684459,127.16244011056183,143.49727892887026
Nigeria,NGA,113000000.0,Western Africa,0.32858087121211643,0.1673391045902856,0.6319689481075823,0.414572337075506,0.0,0.0,0.302145373991601,0.302145373991601,37129638.44696916,18909318.818702273,71412491.1361568,46846674.08953218,0.0,0.0,4871941613.782192,2659863700.6548023,131.2143564430502,140.66417337170614
Nicaragua,NIC,3220000.0,Central America,0.35841473732927764,0.13117931087822074,0.5839064559623511,0.2918974380906946,,,0.07682959317572374,0.07682959317572374,1154095.454200274,422397.38102787075,1880178.7881987707,939909.7506520367,,,228581912.8346254,92146212.79225604,125.34468427520689,138.74022272470393
Netherlands,NLD,10300000.0,Western Europe,0.21150328969436308,0.08462963598003143,0.28632685953202086,0.12483853787024779,0.001080650770375192,0.001080650770375192,0.012505533956482663,0.012505533956482663,2178483.88385194,871685.2505943237,2949166.653179815,1285836.9400635522,11130.70293486448,11130.70293486448,322587155.45804846,142352375.65836918,148.07874313380646,163.30708310288824
Norway,NOR,3040000.0,Northern Europe,0.2506501940978846,0.10491304034271719,0.3408624770317299,0.1547435381889359,0.001169529907989965,0.001169529907989965,0.012983468800671291,0.012983468800671291,761976.5900575691,318935.64264186024,1036221.9301764589,470420.3560943652,3555.3709202894934,3555.3709202894934,118135896.80683123,52521947.31540377,155.03874836614835,164.67882636241382
Nepal,NPL,8440000.0,Southern Asia,0.3009241174891064,0.11638498633882617,0.5136999999999998,0.2799692930806947,0.0010104553497235604,0.0010104553497235604,0.13849566954916728,0.13849566954916728,2539799.551608058,982289.2846996929,4335627.999999998,2362940.833601063,8528.24315166685,8528.24315166685,325478726.97527057,139563246.2391363,128.15134437250993,142.0795771805694
Nauru,NRU,8000.0,Polynesia,0.2788139561211401,0.178929955003196,0.38789986727025405,0.2516700246272852,0.0,0.0,0.0,0.0,2230.511648969121,1431.439640025568,3103.1989381620324,2013.3601970182817,0.0,0.0,257572.92726638945,164619.58175315012,115.47705988687947,115.00281056224608
New Zealand,NZL,3120000.0,Australia and New Zealand,0.17537353477915513,0.07345076825779659,0.2496524683733548,0.11650002478084233,,,0.013304830192332784,0.013304830192332784,547165.428510964,229166.39696432537,778915.701324867,363480.07731622807,,,396363192.22609144,178926872.2595723,151.68512488922528,163.49066458505214
Oman,OMN,2700000.0,Western Asia,0.21424340641532813,0.07847489985534638,0.338885901391434,0.1474410270393206,,,0.011248434381214466,0.011248434381214466,578457.197321386,211882.22960943522,914991.9337568717,398090.77300616563,,,185033333.4213107,75305493.88996974,121.81373870061434,135.34731846635725
Pakistan,PAK,83600000.0,Southern Asia,0.35375531171343827,0.20114951976505097,0.6344691455359251,0.43468441258291635,0.0,0.0,0.2654228977400558,0.2654228977400558,29573944.05924344,16816099.85235826,53041620.56680334,36339616.89193181,0.0,0.0,3916652742.237085,2384513711.558332,132.43592854544949,141.79945008021178
Panama,PAN,2210000.0,Central America,0.23613350333847916,0.12640402265362163,0.459775722203488,0.2923028408478397,0.0,0.0,0.07681403179687563,0.07681403179687563,521855.0423780389,279352.8900645038,1016104.3460697085,645989.2782737258,0.0,0.0,64766348.52970477,35319099.94316244,124.10792896542934,126.4318401538896
Peru,PER,18900000.0,South America,0.313541278382039,0.1347535510940388,0.5790884742255268,0.3175078288116758,0.0026624348128842794,0.0026624348128842794,0.10016993208457765,0.10016993208457765,5925930.161420537,2546842.1156773334,10944772.162862455,6000897.9645406725,50320.01796351288,50320.01796351288,769689035.4343443,367283125.95694023,129.88493189562632,144.21118753145055
Philippines,PHL,51000000.0,South-eastern Asia,0.2961118582679188,0.12694163318470458,0.5047,0.2872368243324253,0.0007869016915510265,0.0007869016915510265,0.07389556184199358,0.07389556184199358,15101704.77166386,6474023.292419934,25739700.000000004,14649078.04095369,40131.98626910235,40131.98626910235,1920122930.6441424,909605287.791132,127.14610434227083,140.5007746660623
Palau,PLW,8000.0,Micronesia,0.204645582484165,0.0833618229129538,0.3167,0.14869515838417516,0.0,0.0,0.025979051388323265,0.025979051388323265,1637.16465987332,666.8945833036304,2533.6,1189.5612670734013,0.0,0.0,194349.25255068,84011.66326601095,118.71087699005076,125.9744273972627
Papua New Guinea,PNG,3660000.0,Melanesia,0.3269206978015944,0.1549162481792201,0.696883799466598,0.44782324945914337,0.0006470206135348975,0.0006470206135348975,0.32827732511161284,0.32827732511161284,1196529.7539538355,566993.4683359455,2550594.7060477487,1639033.0930204648,2368.0954455377246,2368.0954455377246,152413795.34348133,78711878.91223998,127.37986233927097,138.82325513069745
Poland,POL,18200000.0,Eastern Europe,0.21533842358115945,0.10199956396272207,0.33056580014276177,0.18110434051758809,0.003677593552777864,0.003677593552777864,0.05393266231059388,0.05393266231059388,3919159.309177102,1856392.0641215416,6016297.562598264,3296098.9974201033,66932.20266055713,66932.20266055713,545031454.2143286,274562460.0742772,139.06846117178324,147.90111710814827
Puerto Rico,PRI,1150000.0,Caribbean,0.23062094224718557,0.09750022609174026,0.3809697470617826,0.19467617455083677,,,0.04061969619478813,0.04061969619478813,265214.0835842634,112125.2600055013,438115.20912105,223877.60073346228,,,30550663.20713686,15540571.841190232,123.4343602903549,137.17818394823368
North Korea,PRK,17600000.0,Eastern Asia,0.31368542174439834,0.16772489028828627,0.6334332609073496,0.44728073239423943,,,0.2929029766219284,0.2929029766219284,5520863.422701411,2951958.069073838,11148425.391969353,7872140.890138614,,,1191300161.5289364,635617461.4915537,130.0862095128834,140.54702480697992
Portugal,PRT,5460000.0,Southern Europe,0.22774789405831197,0.0900489982539553,0.3215731256310762,0.14115552760516364,0.001726606581577436,0.001726606581577436,0.013908140362663348,0.013908140362663348,1243503.5015583835,491667.53046659596,1755789.265945676,770709.1807241935,9427.2719354128,9427.2719354128,175327555.51427105,75026110.51014763,140.9948225272764,152.59521091203098
Paraguay,PRY,3500000.0,South America,0.31468052817626235,0.1341694624663677,0.5234294914085088,0.27924885632544855,,,0.10916327154891835,0.10916327154891835,1101381.8486169183,469593.11863228696,1832003.2199297808,977370.99713907,,,383543476.95905393,184870225.31383932,131.07589901100414,145.2598679011255
